OBJECTID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
138,53.186300000000003,-124.030500000000004,308.500000000000000,2.500000000000000,1.500000000000000,2019-04-22 0:00:00,2154,Aqua,MODIS,67,6.030000000000000,287.500000000000000,33.200000000000003,D,0
139,56.186599999999999,-121.556399999999996,303.899999999999977,1.100000000000000,1.100000000000000,2019-04-23 0:00:00,1911,Terra,MODIS,0,6.030000000000000,293.600000000000023,7.400000000000000,D,0
140,49.997399999999999,-120.999099999999999,305.699999999999989,1.000000000000000,1.000000000000000,2019-04-23 0:00:00,1912,Terra,MODIS,36,6.030000000000000,289.899999999999977,6.500000000000000,D,0
141,49.995500000000000,-120.985399999999998,318.899999999999977,1.000000000000000,1.000000000000000,2019-04-23 0:00:00,1912,Terra,MODIS,79,6.030000000000000,292.399999999999977,16.100000000000001,D,0
142,49.991900000000001,-120.994200000000006,315.100000000000023,1.000000000000000,1.000000000000000,2019-04-23 0:00:00,2057,Aqua,MODIS,68,6.030000000000000,293.500000000000000,13.000000000000000,D,0
143,56.182000000000002,-121.570400000000006,306.800000000000011,1.000000000000000,1.000000000000000,2019-04-23 0:00:00,2059,Aqua,MODIS,48,6.030000000000000,293.600000000000023,8.000000000000000,D,0
144,54.096699999999998,-122.824399999999997,303.300000000000011,1.400000000000000,1.200000000000000,2019-04-24 0:00:00,1954,Terra,MODIS,56,6.030000000000000,278.199999999999989,14.199999999999999,D,0
145,52.948500000000003,-119.522999999999996,313.699999999999989,1.200000000000000,1.100000000000000,2019-04-25 0:00:00,528,Terra,MODIS,88,6.030000000000000,270.899999999999977,22.500000000000000,N,0
146,56.385199999999998,-121.145399999999995,301.000000000000000,1.400000000000000,1.200000000000000,2019-04-25 0:00:00,1858,Terra,MODIS,41,6.030000000000000,280.500000000000000,9.400000000000000,D,0
147,49.268099999999997,-115.167500000000004,316.899999999999977,1.000000000000000,1.000000000000000,2019-04-25 0:00:00,2045,Aqua,MODIS,49,6.030000000000000,294.300000000000011,11.699999999999999,D,0
148,49.266300000000001,-115.181600000000003,341.000000000000000,1.000000000000000,1.000000000000000,2019-04-25 0:00:00,2045,Aqua,MODIS,92,6.030000000000000,293.899999999999977,44.000000000000000,D,0
149,49.070500000000003,-118.821299999999994,302.300000000000011,1.000000000000000,1.000000000000000,2019-04-25 0:00:00,2045,Aqua,MODIS,51,6.030000000000000,283.100000000000023,5.500000000000000,D,0
150,49.068300000000001,-118.835200000000000,309.000000000000000,1.000000000000000,1.000000000000000,2019-04-25 0:00:00,2045,Aqua,MODIS,68,6.030000000000000,284.500000000000000,9.800000000000001,D,0
151,53.099800000000002,-119.785799999999995,300.300000000000011,1.100000000000000,1.100000000000000,2019-04-28 0:00:00,559,Terra,MODIS,23,6.030000000000000,266.300000000000011,11.000000000000000,N,0
152,57.779699999999998,-132.454399999999993,300.000000000000000,1.000000000000000,1.000000000000000,2019-04-29 0:00:00,2012,Terra,MODIS,7,6.030000000000000,288.399999999999977,6.300000000000000,D,0
153,49.696599999999997,-116.709999999999994,301.300000000000011,3.100000000000000,1.700000000000000,2019-05-03 0:00:00,2134,Aqua,MODIS,30,6.030000000000000,280.500000000000000,33.299999999999997,D,0
154,53.728000000000002,-125.112300000000005,301.199999999999989,2.200000000000000,1.400000000000000,2019-05-04 0:00:00,1853,Terra,MODIS,0,6.030000000000000,286.600000000000023,10.900000000000000,D,0
155,52.744900000000001,-126.706900000000005,302.500000000000000,1.000000000000000,1.000000000000000,2019-05-05 0:00:00,1936,Terra,MODIS,37,6.030000000000000,290.100000000000023,6.300000000000000,D,0
156,50.888199999999998,-123.943899999999999,305.000000000000000,1.000000000000000,1.000000000000000,2019-05-07 0:00:00,1924,Terra,MODIS,38,6.030000000000000,292.300000000000011,9.000000000000000,D,0
157,49.026000000000003,-118.569100000000006,303.500000000000000,1.400000000000000,1.200000000000000,2019-05-07 0:00:00,1925,Terra,MODIS,50,6.030000000000000,286.500000000000000,8.500000000000000,D,0
158,52.975400000000000,-125.165099999999995,305.699999999999989,1.600000000000000,1.300000000000000,2019-05-08 0:00:00,2007,Terra,MODIS,52,6.030000000000000,288.199999999999989,12.800000000000001,D,0
159,52.977200000000003,-125.170699999999997,306.399999999999977,1.600000000000000,1.300000000000000,2019-05-08 0:00:00,2007,Terra,MODIS,64,6.030000000000000,288.699999999999989,14.000000000000000,D,0
160,49.023400000000002,-118.577399999999997,312.699999999999989,2.100000000000000,1.400000000000000,2019-05-08 0:00:00,2014,Aqua,MODIS,51,6.030000000000000,277.699999999999989,31.699999999999999,D,0
161,57.416699999999999,-129.370800000000003,307.100000000000023,2.300000000000000,1.500000000000000,2019-05-09 0:00:00,1910,Terra,MODIS,49,6.030000000000000,295.300000000000011,26.699999999999999,D,0
162,54.762000000000000,-127.147700000000000,309.899999999999977,1.700000000000000,1.300000000000000,2019-05-09 0:00:00,1911,Terra,MODIS,45,6.030000000000000,291.899999999999977,15.400000000000000,D,0
163,53.041400000000003,-119.818200000000004,310.699999999999989,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,1911,Terra,MODIS,38,6.030000000000000,299.100000000000023,10.600000000000000,D,0
164,52.893300000000004,-121.575999999999993,308.699999999999989,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,1911,Terra,MODIS,49,6.030000000000000,297.800000000000011,11.600000000000000,D,0
165,52.891300000000001,-121.560699999999997,306.100000000000023,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,1911,Terra,MODIS,39,6.030000000000000,295.399999999999977,9.800000000000001,D,0
166,56.150799999999997,-127.454800000000006,303.000000000000000,1.800000000000000,1.300000000000000,2019-05-09 0:00:00,1911,Terra,MODIS,23,6.030000000000000,291.600000000000023,14.800000000000001,D,0
167,49.024799999999999,-118.574100000000001,354.500000000000000,1.100000000000000,1.000000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,98,6.030000000000000,301.800000000000011,78.500000000000000,D,0
168,52.349600000000002,-119.862099999999998,303.699999999999989,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,26,6.030000000000000,292.600000000000023,7.100000000000000,D,0
169,52.202700000000000,-119.131699999999995,305.600000000000023,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,20,6.030000000000000,295.100000000000023,9.600000000000000,D,0
170,52.200499999999998,-119.117300000000000,301.899999999999977,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,16,6.030000000000000,290.100000000000023,7.200000000000000,D,0
171,51.324900000000000,-124.972499999999997,303.399999999999977,1.300000000000000,1.100000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,51,6.030000000000000,291.300000000000011,8.100000000000000,D,0
172,51.323099999999997,-124.955600000000004,305.100000000000023,1.200000000000000,1.100000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,23,6.030000000000000,292.899999999999977,8.699999999999999,D,0
173,49.022300000000001,-118.559399999999997,344.899999999999977,1.100000000000000,1.000000000000000,2019-05-09 0:00:00,1912,Terra,MODIS,94,6.030000000000000,296.899999999999977,54.899999999999999,D,0
174,49.017200000000003,-118.560599999999994,352.899999999999977,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,2057,Aqua,MODIS,97,6.030000000000000,300.199999999999989,66.500000000000000,D,0
175,49.015300000000003,-118.574600000000004,354.800000000000011,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,2057,Aqua,MODIS,98,6.030000000000000,302.899999999999977,71.799999999999997,D,0
176,56.421300000000002,-121.568399999999997,318.100000000000023,1.000000000000000,1.000000000000000,2019-05-09 0:00:00,2059,Aqua,MODIS,70,6.030000000000000,300.899999999999977,9.000000000000000,D,0
177,48.815500000000000,-124.753100000000003,320.600000000000023,1.100000000000000,1.000000000000000,2019-05-10 0:00:00,622,Terra,MODIS,100,6.030000000000000,286.899999999999977,23.100000000000001,N,0
178,48.813800000000001,-124.767300000000006,331.800000000000011,1.100000000000000,1.000000000000000,2019-05-10 0:00:00,622,Terra,MODIS,100,6.030000000000000,287.399999999999977,37.799999999999997,N,0
179,48.816499999999998,-124.758200000000002,329.600000000000023,1.000000000000000,1.000000000000000,2019-05-10 0:00:00,1030,Aqua,MODIS,100,6.030000000000000,286.600000000000023,30.800000000000001,N,0
180,56.209699999999998,-127.788799999999995,303.000000000000000,1.000000000000000,1.000000000000000,2019-05-10 0:00:00,1954,Terra,MODIS,42,6.030000000000000,292.000000000000000,6.400000000000000,D,0
181,56.137599999999999,-125.963800000000006,300.600000000000023,1.100000000000000,1.000000000000000,2019-05-10 0:00:00,1954,Terra,MODIS,18,6.030000000000000,288.600000000000023,7.300000000000000,D,0
182,50.357999999999997,-125.940600000000003,337.199999999999989,1.300000000000000,1.100000000000000,2019-05-10 0:00:00,1955,Terra,MODIS,90,6.030000000000000,297.500000000000000,55.200000000000003,D,0
183,50.353800000000000,-125.932500000000005,322.800000000000011,1.300000000000000,1.100000000000000,2019-05-10 0:00:00,2141,Aqua,MODIS,80,6.030000000000000,300.000000000000000,24.800000000000001,D,0
184,50.351700000000001,-125.954400000000007,329.500000000000000,1.300000000000000,1.100000000000000,2019-05-10 0:00:00,2141,Aqua,MODIS,85,6.030000000000000,300.000000000000000,37.000000000000000,D,0
185,56.439799999999998,-121.673199999999994,311.899999999999977,2.400000000000000,1.500000000000000,2019-05-10 0:00:00,2142,Aqua,MODIS,62,6.030000000000000,290.500000000000000,32.100000000000001,D,0
186,55.470399999999998,-127.733900000000006,310.000000000000000,1.300000000000000,1.100000000000000,2019-05-10 0:00:00,2142,Aqua,MODIS,69,6.030000000000000,285.800000000000011,10.400000000000000,D,0
187,56.505000000000003,-122.235100000000003,311.300000000000011,2.300000000000000,1.500000000000000,2019-05-10 0:00:00,2142,Aqua,MODIS,60,6.030000000000000,294.899999999999977,24.300000000000001,D,0
188,56.518099999999997,-122.238299999999995,328.500000000000000,2.300000000000000,1.500000000000000,2019-05-10 0:00:00,2142,Aqua,MODIS,86,6.030000000000000,295.800000000000011,78.799999999999997,D,0
189,50.359099999999998,-125.941299999999998,306.800000000000011,2.500000000000000,1.500000000000000,2019-05-11 0:00:00,528,Terra,MODIS,69,6.030000000000000,286.199999999999989,36.899999999999999,N,0
190,58.839799999999997,-122.836699999999993,315.699999999999989,1.700000000000000,1.300000000000000,2019-05-11 0:00:00,1858,Terra,MODIS,75,6.030000000000000,296.199999999999989,23.699999999999999,D,0
191,51.559600000000003,-118.658199999999994,302.399999999999977,1.000000000000000,1.000000000000000,2019-05-11 0:00:00,1859,Terra,MODIS,19,6.030000000000000,289.500000000000000,7.000000000000000,D,0
192,49.739400000000003,-116.375900000000001,309.000000000000000,1.000000000000000,1.000000000000000,2019-05-11 0:00:00,2045,Aqua,MODIS,25,6.030000000000000,295.500000000000000,5.600000000000000,D,0
193,54.042900000000003,-124.751099999999994,307.399999999999977,1.000000000000000,1.000000000000000,2019-05-12 0:00:00,611,Terra,MODIS,58,6.030000000000000,282.300000000000011,10.900000000000000,N,0
194,54.040900000000001,-124.766900000000007,309.699999999999989,1.000000000000000,1.000000000000000,2019-05-12 0:00:00,611,Terra,MODIS,78,6.030000000000000,281.800000000000011,12.699999999999999,N,0
195,56.920400000000001,-121.640400000000000,309.300000000000011,1.100000000000000,1.000000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,49,6.030000000000000,296.199999999999989,8.000000000000000,D,0
196,56.509099999999997,-121.584500000000006,325.800000000000011,1.100000000000000,1.100000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,84,6.030000000000000,296.300000000000011,24.899999999999999,D,0
197,56.505899999999997,-121.566999999999993,321.000000000000000,1.100000000000000,1.100000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,81,6.030000000000000,293.300000000000011,18.699999999999999,D,0
198,56.448500000000003,-121.665199999999999,320.500000000000000,1.100000000000000,1.100000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,77,6.030000000000000,296.699999999999989,17.800000000000001,D,0
199,56.923499999999997,-121.657700000000006,323.500000000000000,1.100000000000000,1.000000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,82,6.030000000000000,295.899999999999977,22.300000000000001,D,0
200,56.445300000000003,-121.647400000000005,312.300000000000011,1.100000000000000,1.100000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,48,6.030000000000000,293.899999999999977,9.300000000000001,D,0
201,56.439399999999999,-121.670000000000002,322.600000000000023,1.100000000000000,1.100000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,68,6.030000000000000,299.500000000000000,20.500000000000000,D,0
202,56.149799999999999,-127.887500000000003,301.300000000000011,1.000000000000000,1.000000000000000,2019-05-12 0:00:00,1941,Terra,MODIS,22,6.030000000000000,291.000000000000000,6.700000000000000,D,0
203,56.441099999999999,-121.679900000000004,307.600000000000023,2.900000000000000,1.600000000000000,2019-05-12 0:00:00,1952,Aqua,MODIS,66,6.030000000000000,291.500000000000000,34.700000000000003,D,0
204,56.503100000000003,-121.579099999999997,321.199999999999989,2.900000000000000,1.600000000000000,2019-05-12 0:00:00,1952,Aqua,MODIS,81,6.030000000000000,292.300000000000011,85.599999999999994,D,0
205,56.504300000000001,-121.587900000000005,323.199999999999989,2.900000000000000,1.600000000000000,2019-05-12 0:00:00,1952,Aqua,MODIS,82,6.030000000000000,292.399999999999977,95.500000000000000,D,0
206,56.914400000000001,-121.638700000000000,302.800000000000011,2.800000000000000,1.600000000000000,2019-05-12 0:00:00,1952,Aqua,MODIS,54,6.030000000000000,291.699999999999989,23.300000000000001,D,0
207,50.636699999999998,-119.996600000000001,340.199999999999989,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2128,Aqua,MODIS,75,6.030000000000000,284.800000000000011,99.500000000000000,D,0
208,50.643500000000003,-120.004700000000000,335.500000000000000,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2128,Aqua,MODIS,64,6.030000000000000,285.699999999999989,80.000000000000000,D,0
209,54.078400000000002,-128.463200000000001,303.800000000000011,1.000000000000000,1.000000000000000,2019-05-12 0:00:00,2129,Aqua,MODIS,54,6.030000000000000,268.300000000000011,9.500000000000000,D,0
210,56.430999999999997,-121.663399999999996,311.899999999999977,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,66,6.030000000000000,295.600000000000023,19.199999999999999,D,0
211,56.429099999999998,-121.691900000000004,316.399999999999977,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,77,6.030000000000000,297.600000000000023,28.100000000000001,D,0
212,56.450699999999998,-121.549999999999997,308.699999999999989,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,52,6.030000000000000,295.899999999999977,13.699999999999999,D,0
213,56.448700000000002,-121.579499999999996,305.699999999999989,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,29,6.030000000000000,294.500000000000000,8.199999999999999,D,0
214,56.442599999999999,-121.668099999999995,361.899999999999977,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,100,6.030000000000000,297.699999999999989,207.800000000000011,D,0
215,56.440800000000003,-121.694800000000001,319.199999999999989,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,79,6.030000000000000,296.100000000000023,33.500000000000000,D,0
216,56.504500000000000,-121.569999999999993,320.699999999999989,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,80,6.030000000000000,294.899999999999977,38.200000000000003,D,0
217,56.502600000000001,-121.599500000000006,318.699999999999989,1.800000000000000,1.300000000000000,2019-05-12 0:00:00,2130,Aqua,MODIS,79,6.030000000000000,296.000000000000000,33.700000000000003,D,0
218,56.444600000000001,-121.669100000000000,301.399999999999977,1.500000000000000,1.200000000000000,2019-05-13 0:00:00,517,Terra,MODIS,41,6.030000000000000,278.500000000000000,14.199999999999999,N,0
219,52.912300000000002,-123.331199999999995,301.300000000000011,2.100000000000000,1.400000000000000,2019-05-13 0:00:00,1847,Terra,MODIS,20,6.030000000000000,287.300000000000011,7.700000000000000,D,0
220,50.280700000000003,-116.032499999999999,303.399999999999977,1.000000000000000,1.000000000000000,2019-05-13 0:00:00,1847,Terra,MODIS,24,6.030000000000000,287.600000000000023,6.000000000000000,D,0
221,51.337499999999999,-119.204300000000003,301.699999999999989,1.200000000000000,1.100000000000000,2019-05-13 0:00:00,2033,Aqua,MODIS,24,6.030000000000000,284.600000000000023,4.000000000000000,D,0
222,56.381799999999998,-121.546700000000001,312.800000000000011,1.100000000000000,1.100000000000000,2019-05-13 0:00:00,2035,Aqua,MODIS,71,6.030000000000000,292.199999999999989,11.500000000000000,D,0
223,56.378500000000003,-121.564499999999995,320.399999999999977,1.200000000000000,1.100000000000000,2019-05-13 0:00:00,2035,Aqua,MODIS,80,6.030000000000000,292.199999999999989,20.100000000000001,D,0
224,56.394199999999998,-121.534499999999994,333.600000000000023,1.100000000000000,1.100000000000000,2019-05-13 0:00:00,2035,Aqua,MODIS,89,6.030000000000000,294.899999999999977,36.700000000000003,D,0
225,56.390900000000002,-121.552199999999999,345.300000000000011,1.100000000000000,1.100000000000000,2019-05-13 0:00:00,2035,Aqua,MODIS,94,6.030000000000000,295.300000000000011,60.500000000000000,D,0
